"id","regtime(in unixtime)","country","device","app_language","user_language"
"7154623834002570","1471127418","US","samsung SM-G928T","en","en_US"
"67d37bdf889d94ea686e819c4bada0b8","1472143443","BR","samsung SM-T113NU","en","pt_BR"
"63359267cd1437808fe5943024bbdb9d","1472155202","FR","iNet KLIPAD_SMART_D71","fr","fr_FR"
"68490985842402334","1470887984","US","samsung SAMSUNG-SM-G920A","en","en_US"
"68543249217258652","1470555205","FR","samsung SM-T550","fr","fr_FR"
"95dcd63d6bf9a905835255c924e60df5","1472130062","FR","samsung SM-T320","fr","fr_FR"
"67016768073811185","1470974787","US","LGE LGMS631","en","en_US"
"65161553040016636","1471494355","US","motorola XT1031","en","en_US"
"65226374884476061","1471241813","US","samsung SAMSUNG-SM-T217A","en","en_US"
"753642670928954","1470500614","GB","samsung GT-P5210","en","en_GB"
"7548e26dc575bc9edc052fea064a18bc","1471895886","BR","samsung SM-G530H","en","pt_PT"
"65321930343244936","1470262780","GB","samsung SM-G900F","en","en_GB"
"65384071983752330","1470255004","US","samsung SM-N920T","en","en_US"
"65387599855367187","1470945487","GB","samsung GT-P3110","en","en_GB"
"6706303146251428","1470510510","FR","LGE LG-D802","fr","fr_FR"
"67179204136154311","1471387943","US","LGE LG-UK495","en","en_US"
"5756836267668691","1470322513","FR","samsung GT-N8010","fr","fr_FR"
"56011009161405500","1471329974","US","LGE LG-LS980","en","en_US"
"67405441052574892","1471269409","US","samsung SM-S820L","en","en_US"
"61749189960000642","1471485541","US","samsung SAMSUNG-SM-G870A","en","en_US"
"7654290618090687","1471420839","DE","samsung SM-T113","de","de_DE"
"7721375475913774","1470248920","GB","LENOVO Lenovo TAB 2 A8-50F","en","en_GB"
"654af3dfc30ad80f243923de69ad8a8f","1471753206","US","samsung SM-J700T","en","en_US"
"56122795983303913","1471357910","IT","samsung SM-G920F","en","it_IT"
"77784bfd14d4b0e72a97cdb1166da94e","1471706706","TR","samsung SM-J700H","en","ar_AE"
"57744762368746738","1471073895","DE","samsung GT-I9301I","de","de_DE"
"63258207212303525","1471031407","DE","samsung SM-G900F","de","de_DE"
"778836665517100","1471606644","ES","samsung GT-P5210","en","es_ES"
"67556079662482611","1470025034","CA","samsung SM-T320","fr","fr_CA"
"74a884ddd90b56d5da987d4bd7009364","1471869485","FR","HUAWEI EVA-L09","fr","fr_FR"
"67687846023197863","1470338964","FR","HUAWEI ALE-L21","fr","fr_FR"
"63547820468839513","1470488912","DE","WIKO LENNY2","de","de_DE"
"67792250247074997","1471273629","DE","asus K00F","de","de_DE"
"75a0e4f628551a2a4619c324ab72bd57","1472149502","CA","LGE LG-H831","en","en_CA"
"75e824b3cef9a765a5ebccde64409841","1471645028","GB","Sony E5303","en","en_GB"
"7978403808380072","1471094687","GB","samsung SM-G920F","en","en_GB"
"56543140478772313","1471188171","GB","softwinner V11","en","en_US"
"6384f547160cdeabe197886bcb0ad04d","1472603698","US","samsung SM-T710","en","en_US"
"68317199440860288","1471519339","US","asus Nexus 7","en","en_US"
"56740441252258958","1470768701","SE","samsung SM-J510FN","en","sv_SE"
"68529289644897319","1471322693","US","LGE LGUS375","en","en_US"
"582dda90bf4a41a59af5922b76960a42","1471735446","US","HTC HTC Desire 626s","en","en_US"
"58342779026293852","1471274242","TR","samsung GT-I8190","en","tr_TR"
"63946821635327213","1471293010","BR","samsung GT-S7275B","en","pt_BR"
"639cfac487077a7f409be6a91d75e3f4","1471653606","IT","samsung SM-G531F","en","it_IT"
"64056127022134409","1470072708","DE","samsung SM-T550","de","de_DE"
"68592369697305774","1471617447","BR","samsung GT-I9063T","en","pt_BR"
"62568802368107696","1470411652","BR","motorola XT1097","en","pt_BR"
"62665625635128394","1471169616","TR","aral ELITE TAB 9.7 RETINA WIFI","en","tr_TR"
"56836288704640109","1471260604","AT","Sony D6603","de","de_DE"
"641bd820407a189fae6fc89c60d1f153","1471896365","US","samsung SAMSUNG-SM-G870A","en","en_US"
"66710742251185240","1470930466","CA","samsung SM-G900W8","en","en_CA"
"62708806882006090","1470044857","DE","samsung SM-G900F","de","de_DE"
"6449fd6c64c8f245a5ebc8a2c8a96bbb","1471693448","PL","ZTE ZTE Blade A452","en","pl_PL"
"6458890288436433","1470437697","SE","LENOVO Lenovo YT3-X50F","en","sv_SE"
"64727603489809570","1471698023","US","LGE LG-H631","en","en_US"
"64783821619266609","1470911105","AU","Vodafone VFD 300","en","en_AU"
"8017247832896737","1471170880","TR","samsung SM-N910C","en","tr_TR"
"58894173284541599","1470599372","FR","samsung GT-I9505","fr","fr_FR"
"58939716673426603","1470885911","US","motorola XT1585","en","en_US"
"62933717855687785","1471281441","US","samsung SCH-S738C","en","en_US"
"62976214930441360","1470653323","FR","asus P023","fr","fr_FR"
"8090298711721149","1471198920","DE","samsung SM-G903F","de","de_DE"
"63106680832144440","1471441051","BR","motorola XT1033","en","pt_BR"
"63118379680527477","1471263055","BE","samsung SM-A500H","en","en_GB"
"7cbfbbca4a245d67077332647da99f0d","1472163722","GB","samsung SM-T560","en","en_GB"
"632574312f3b4f29e921283ca6db7f6b","1471986604","GB","samsung SM-G920F","en","en_GB"
"64867032941958196","1470219019","DE","Acer B3-A20","de","de_DE"
"8153208070927437","1471356524","FR","Sony Ericsson LT26i","fr","fr_FR"
"57369969558344829","1471564952","US","samsung SM-G386T1","en","en_US"
"5743916082717937","1471006557","US","samsung SM-G925T","en","en_US"
"81ac645ef3b6cc0c9ac6e3842db22715","1471655467","US","samsung SGH-T399N","en","en_US"
"6359970026329163","1471076186","GB","Sony E6653","en","en_GB"
"8273239660864644","1471077454","CA","samsung SM-T530NU","fr","fr_CA"
"65237558585738404","1471118474","AT","HUAWEI ALE-L21","de","de_AT"
"803482422998167","1470947849","GB","samsung SM-T555","en","en_GB"
"5935247839204420","1470411134","SE","samsung SM-G357FZ","en","sv_SE"
"59373451816485937","1471311819","US","samsung SM-S820L","en","en_US"
"83bd5f2b05561833622ee8efaceb9781","1472126582","US","samsung SM-N920T","en","en_US"
"59577782361695368","1471215251","US","LGE LG-V410","en","en_US"
"8152515674178783","1471196089","GB","Vodafone Vodafone 785","en","en_GB"
"59803086577476832","1471032132","FR","samsung GT-P5110","fr","fr_FR"
"58207813833770236","1471271278","FR","Sony D6503","fr","fr_FR"
"850b6c22bd7efe15fa2f3280b4e12a14","1471890544","FR","samsung SM-N910F","fr","fr_FR"
"64078678208627930","1470753906","CA","samsung SM-J120W","fr","fr_CA"
"690a7d93c627f2677cc6a028ddbbe60e","1471797486","DE","samsung GT-I9301I","de","de_DE"
"6738025026552835","1471464528","BR","samsung SM-G530BT","en","pt_BR"
"8239718781019291","1470936730","BR","samsung GT-I8552B","en","pt_BR"
"65844868008879252","1471371027","AT","samsung SM-A500FU","de","de_AT"
"86190ca5058aa89f7267cc229e059c56","1471718795","US","motorola XT1080","en","en_US"
"8642117068481790","1470443294","US","samsung SAMSUNG-SM-N920A","en","en_US"
"830162202170467","1471106532","FR","samsung SM-G531F","fr","fr_FR"
"64436248143160548","1471338155","US","samsung SAMSUNG-SM-G890A","en","en_US"
"53811954470483124","1471452284","DE","samsung SM-T530","de","de_DE"
"5389c9c88eebb34094217acbc6671c59","1472051223","DE","samsung SM-A300FU","ru","de_DE"
"53903590354867310","1471211622","US","samsung SAMSUNG-SM-J120AZ","en","en_US"
"65930942906225709","1470283284","US","samsung SM-G550T","en","en_US"
"5a65a6b7c013ac5586f50b36f29a8ff3","1472122745","US","samsung SM-G360T1","en","en_US"
"52746916070433849","1470336010","DE","Trekstor VT10416-2","de","de_DE"
"52950823355933834","1470583017","DE","rockchip TPC-XE10D","de","de_DE"
"67751561670353959","1471273093","GB","samsung GT-I9505","en","en_GB"
"58667093221815317","1470921673","GB","HUAWEI EVA-L09","en","en_GB"
"65717847709959326","1471462270","NL","samsung SM-T560","en","nl_NL"
"67e0f5f0523c8c44cd50d53327d35504","1472009103","US","samsung SM-G900V","en","en_US"
"5c7b268aced91964d7f71c5d9aba46c4","1471976823","US","samsung SGH-M919N","en","en_US"
"68232565667017836","1470598506","DE","HTC HTC One","de","de_DE"
"68429448945968182","1471194599","FR","samsung GT-P5110","fr","fr_FR"
"6541482336740565","1470984145","DE","Hannstar HSG1316","de","de_DE"
"58762219017708702","1471127426","FR","samsung GT-I9195","fr","fr_FR"
"58870144778384483","1471262480","AU","samsung SM-G900I","en","en_AU"
"58989237534442527","1471227860","US","samsung SAMSUNG-SM-G890A","en","en_US"
"66110316033557684","1470750278","DE","samsung GT-P5110","de","de_DE"
"66130750051714237","1471156366","GB","HTC HTC One_M8","en","en_GB"
"54728758664484000","1470286976","US","ZTE Z936L","en","en_US"
"5e314506042e0e83bad23d26523801ba","1471648389","BR","motorola MotoG3","en","pt_BR"
"6002858407166992","1471569633","US","samsung SM-T230NU","en","en_US"
"66374231277208810","1470486379","CA","LGE LG-K210","fr","fr_CA"
"6664651472598180","1470225499","DE","samsung SM-G930F","de","de_DE"
"66661689037337638","1471150355","US","LGE VS880","en","en_US"
"59005767267198145","1471233926","US","HTC 0PM92","en","en_US"
"68621785179157505","1471285965","FR","samsung SM-G925F","fr","fr_FR"
"66537402859545824","1470953887","FR","TCL 6045Y","fr","fr_FR"
"66618885026125035","1470700290","US","alps M8","en","en_US"
"54924596606047385","1471122211","CA","samsung SM-T530NU","en","en_CA"
"60157009305338978","1471176987","US","Quanta QMV7B","en","en_US"
"602605799158826","1470985639","US","samsung SAMSUNG-SM-N920A","en","en_US"
"60304655096526035","1471500225","SE","Sony E6653","en","sv_SE"
"60427321158702267","1471640756","CA","HTC HTC Desire 626s","en","en_CA"
"53814692068918500","1470058050","DE","samsung SM-G935F","de","de_DE"
"53cae2fca30fafdb6169e6285fca9ba8","1471826778","US","samsung SAMSUNG-SM-G870A","en","en_US"
"65891328209540342","1471336422","DE","samsung SM-G900F","de","de_DE"
"66037765605291132","1472100847","US","Hisense E270BSA","en","en_US"
"59384096836740122","1471173347","GB","Pegatron Hudl 2","en","en_GB"
"66641234428965984","1471011445","DE","samsung SM-G920F","de","de_DE"
"67001729425286309","1471066980","US","samsung SAMSUNG-SGH-I497","en","en_US"
"55362982091322371","1471121742","ES","samsung SM-J500FN","en","es_ES"
"60473755431175308","1471117473","IT","samsung GT-P5100","en","it_IT"
"60651117162443886","1471065071","US","samsung SM-N920P","en","en_US"
"60799627411752137","1471061626","US","samsung SM-G920P","en","en_US"
"54028923365070031","1470894431","US","TCL 7040N","en","en_US"
"54033051743368313","1471348066","RO","samsung GT-I9195","en","ro_RO"
"662861039604756","1471537350","DE","samsung SM-G900F","de","de_DE"
"66324078751155343","1470503907","DE","samsung SM-A300FU","de","de_DE"
"67019556351415353","1471357883","PL","Lenovo Tab2A7-10F","en","pl_PL"
"67187046413845508","1470201387","US","samsung SM-J320P","en","en_US"
"67198188223267879","1470375095","BE","samsung SM-T530","fr","fr_BE"
"67288615895630987","1470981312","AU","samsung SM-G900I","en","en_AU"
"67356055338591326","1470245653","PL","samsung GT-I9195","de","de_DE"
"55701039373579302","1471356416","DE","samsung SM-G925F","de","de_DE"
"60841543458628663","1470458381","US","samsung SM-S820L","en","en_US"
"60885452460864568","1471515862","TR","samsung SM-G900F","en","ro_RO"
"55748677771924486","1470881346","GB","samsung SM-N9005","en","en_GB"
"55773545753302099","1470964982","US","samsung SCH-S968C","en","en_US"
"61007352963949762","1470257971","DE","samsung SM-J500FN","de","de_DE"
"61141453226173559","1471042717","US","samsung SM-G900V","en","en_US"
"67530801610618000","1470272207","CA","samsung SM-G386W","en","en_CA"
"54654812907803881","1471102845","US","LGE LGMS631","en","en_US"
"67589804818015366","1471035061","DE","samsung SM-G903F","de","de_DE"
"54717322876949574","1471193561","DE","samsung SM-G920F","en","tr_TR"
"55d11c6ddebe34e8f3228bb0ead5c5d4","1472152083","US","samsung SAMSUNG-SM-T337A","en","en_US"
"56069678564852987","1470669425","DE","alps N910","de","de_DE"
"61278571658241266","1471336573","ES","HUAWEI HUAWEI Y560-L01","en","es_ES"
"61281666741568739","1471257531","IT","samsung SM-J500FN","en","it_IT"
"6710341507855553","1470950899","US","zte Z970","en","en_US"
"67190351164507253","1470887280","US","motorola XT1254","en","en_US"
"67334122457564278","1471207084","US","samsung SM-T230NU","en","en_US"
"54b6689626caf8fbe274e04d406fc8fe","1471985044","IT","samsung GT-I9300","en","it_IT"
"55053290615612445","1471425467","DE","WIKO LENNY","de","de_DE"
"60106404465652871","1470298663","FR","alps M8","fr","fr_FR"
"67647597320058085","1470688778","US","LGE LG-H740","en","en_US"
"602395523847360","1471223713","US","Alco RCT6773W22B","en","en_US"
"60509787648271449","1470164932","US","samsung SM-G550T1","en","en_US"
"68354134097196227","1471288701","DE","samsung GT-I9301I","de","de_DE"
"68452932383970371","1471397385","DE","samsung SM-N910F","de","de_DE"
"68590014453961868","1470559218","CA","hipstreet 10DTB12A","fr","fr_FR"
"56681370299716670","1471388147","BR","LGE LG-V480","en","pt_BR"
"5676941056324824","1471100607","GB","LENOVO Lenovo TAB 2 A8-50F","en","en_GB"
"6223329035199514","1470435504","US","samsung SM-N920P","en","en_US"
"66957346644354259","1470065455","SE","samsung SM-T555","en","sv_SE"
"55539761927754840","1471542903","DE","samsung GT-I9301I","de","de_DE"
"55589240904262878","1470292995","CA","LGE Nexus 5","fr","fr_CA"
"67800688266032292","1471475587","US","HTC HTC6600LVW","en","en_US"
"5e72983cbfe9352632c2889607928bef","1472061484","FR","samsung SM-G925F","fr","fr_FR"
"60109970105529536","1471544099","US","samsung SM-T230","en","en_US"
"67848420903429167","1470517059","DE","Acer B3-A20B","de","de_DE"
"65010102577980491","1470968232","US","LGE LG-VS450PP","en","en_US"
"851908c1287e2678e814c2865d327c48","1471712046","BR","samsung GT-I8552B","en","pt_BR"
"65150552362513527","1471382805","IT","Yota Devices Limited YD201","en","it_IT"
"587668c33ed984fd79f05bf6a12205d8","1471633567","SE","samsung SM-G870F","en","sv_SE"
"60173695746937923","1470252687","FR","samsung GT-P3110","fr","fr_FR"
"8838087156548825","1470086571","GB","samsung SAMSUNG-SM-N920A","en","en_US"
"60347232965731398","1471202265","GB","samsung SM-G903F","en","en_US"
"8ac1205bfa636854cf1434ed144bfefe","1471699087","US","LGE LG-K120","en","en_US"
"6b6d702ea64fb0d0f49cafadc89a339c","1471765147","US","LGE LGLS665","en","en_US"
"58973671392162872","1470538543","BR","LGE LG-E455f","en","pt_BR"
"66686862327907491","1471022364","DE","HUAWEI HUAWEI Y360-U61","de","de_DE"
"66698608129877000","1471139490","US","LGE VK815","en","en_US"
"894213002810456","1470073282","US","samsung GT-N8013","en","en_US"
"59012870572569733","1470073358","FR","rockchip MPQC1007MKII","fr","fr_FR"
"65651340546123005","1471367703","BR","motorola XT1025","en","pt_BR"
"6c6eaded816ff67b62913d83b297cf15","1471897504","ES","HUAWEI HUAWEI Y560-L01","en","es_ES"
"8d93458941e60bc760b1c34c0acfce0a","1471958345","CA","LGE LG-D852","fr","fr_CA"
"65787926033728767","1470914626","BE","samsung SM-T210","fr","fr_BE"
"8a8ebea4d954e7e3d8ea47a869507aec","1472076303","BR","samsung SM-J200BT","en","pt_BR"
"6588366112314578","1471122837","FR","samsung GT-I9060I","fr","fr_FR"
"68215605897872424","1470104747","CA","samsung SM-G920W8","fr","fr_CA"
"68239575408714804","1471280369","DE","Orange Orange Gova","de","de_DE"
"65999320242279563","1471418471","NL","HTC HTC One","en","nl_NL"
"65b742c4be70177b6eea31c608973a23","1471786085","DE","Sony D5803","de","de_DE"
"6614411978343432","1471556935","GB","samsung SM-G935F","en","en_GB"
"66902564778972178","1470073671","DE","samsung SM-G930F","de","de_DE"
"66275975713965148","1471111485","ES","TCL 5017X","en","es_ES"
"68428158005286138","1471019753","GB","samsung GT-P5210","en","en_GB"
"66529598717248714","1471050043","US","samsung SAMSUNG-SM-N910A","en","en_US"
"68488ffad0a7da43438ffee54c079392","1471730286","DE","samsung SM-G925F","de","de_DE"
"67293410386400496","1471195704","DE","samsung GT-P5100","de","de_DE"
"6eb8c0a9904add289b1b232618a02504","1472059323","US","samsung SM-J700T","en","en_US"
"60918240208962633","1470266984","US","TCL ALCATEL ONE TOUCH 4037T","en","en_US"
"9034847400260738","1471032243","DE","samsung SM-A510F","de","de_DE"
"59759761742033965","1470451580","BR","LGE LG-E455f","en","pt_BR"
"59781646640546953","1470964637","BR","samsung SM-G531BT","en","pt_BR"
"597c75a14cfdbffda18c88a30e41b239","1471948564","FR","samsung SM-A310F","fr","fr_FR"
"59809157760279587","1471044660","AU","samsung SM-T355Y","en","en_AU"
"61094564261467308","1471213894","FR","HUAWEI ALE-L21","fr","fr_FR"
"6f78d3d0ab3002f6ad7c84cc23407c1d","1471717807","US","samsung SAMSUNG-SM-G750A","en","en_US"
"68709544371086416","1471213443","US","samsung SM-G360V","en","en_US"
"61175166455125214","1471221547","BR","Multilaser MS5.V2","en","pt_BR"
"66bce57ac8c3b4273d76c41878fcc606","1471636388","US","LGE LGLS665","en","en_US"
"92c3c5daf07f0da3250df4d83b80fbea","1471622767","US","samsung SPH-L720T","en","en_US"
"6747356594488429","1470691467","BR","ZTE KIS C341","en","pt_BR"
"9312360831431907","1470415262","DE","ZTE ZTE Blade C341","de","de_DE"
"6757335031518355","1470876820","US","samsung SM-N900T","en","en_US"
"61648404409726054","1471374923","US","asus P01Y","en","en_US"
"61782782682780765","1471295221","US","LGE LGL15G","en","en_US"
"701f8f2186269d7c4d51e59e2802b4aa","1472104082","US","samsung SM-G900V","en","en_US"
"70526130634523862","1470717064","US","samsung SM-N910T3","en","en_US"
"6771170355057916","1471107424","US","LGE LGL16C","en","en_US"
"9323583588623503","1470931222","DE","Sony F3111","de","de_DE"
"69026473721910342","1471341969","AU","TCL 5051X","en","en_AU"
"67404530348422382","1471136012","US","motorola XT1080","en","en_US"
"69157477172798592","1470275244","US","samsung SM-N900T","en","en_US"
"69198763055432846","1471041454","DE","samsung SM-G930F","de","de_DE"
"69232595351139481","1470110374","US","LGE LGMS330","en","en_US"
"61cd818fbbab8bdf023240abd573c246","1472015465","US","samsung SM-N920T","en","en_US"
"9362e647f95cb0ec9e6985abb39a4687","1472142782","IT","samsung SM-J710F","en","it_IT"
"941863021102261","1471201313","IT","samsung SM-P600","en","it_IT"
"943e5a671cc8d33574c2051f87af2cfc","1471785007","FR","samsung SM-G935F","fr","fr_FR"
"69371462116074559","1471410039","BR","samsung GT-N7100","en","pt_BR"
"69426203259090160","1470073544","GB","samsung SM-T560","en","en_GB"
"69443124080903421","1471330852","DE","samsung SM-G920F","de","de_DE"
"9629392778134673","1471010251","US","samsung SAMSUNG-SM-N915A","en","en_US"
"62408035040183403","1471589512","GB","samsung GT-P5110","en","en_GB"
"70877534196667621","1471272923","DE","alps LG-X210","de","de_DE"
"9701ecb2643fcf69fb18cc40e4b35da7","1472003524","US","samsung SM-G550T","en","es_US"
"696c13522aa88abadbd316e2dabb1996","1471707068","BR","Sony D5322","en","pt_BR"
"62761648599180472","1470763969","DE","samsung SM-N910F","de","de_DE"
"68113100181054489","1470130790","DE","HTC HTC One_M8","de","de_DE"
"67757958786815225","1471097588","CA","Acer B3-A20","en","en_US"
"62835492983907504","1470029363","DE","samsung SM-T555","de","de_DE"
"7111177938838722","1470589479","CA","samsung SM-T900","fr","fr_CA"
"68236146267829249","1471507173","AT","samsung SM-N910F","de","de_AT"
"71158456624108566","1471270342","ES","WIKO RAINBOW JAM","en","es_ES"
"9985d62ae80285efadd9f19c2852b102","1471626068","RO","Vodafone Vodafone Smart Tab 4","en","ro_RO"
"71311430485538021","1471074010","US","Haier D2-961G","en","en_US"
"71313680414266494","1470677063","DE","unknown Platinum 10","de","de_DE"
"71376201890997328","1470960133","US","LGE VS990","en","en_US"
"71527062142055664","1470933482","DE","HUAWEI CHC-U01","de","de_DE"
"67973919986840786","1471567889","US","samsung SM-G900V","en","en_US"
"69622525032289283","1471054440","US","ZTE N861","en","en_US"
"6964930899960956","1471473105","DE","samsung SM-G900F","de","de_DE"
"68185394613216458","1470668760","US","samsung SAMSUNG-SM-T337A","en","en_US"
"67789085580096596","1470455192","US","LGE VK700","en","en_US"
"67801223115404428","1471208004","DE","samsung SM-A310F","de","de_DE"
"678351d4189e3a050bc9732d081dbdbb","1471905665","US","samsung GT-P3113","en","en_US"
"7139536624760029","1471298272","US","LGE RS988","en","en_US"
"63275730103514164","1471149144","US","ZTE N817","en","en_US"
"7157916774757458","1471523701","FR","samsung SM-G900F","fr","fr_FR"
"68104459409929221","1471438788","US","motorola XT1526","en","en_US"
"6cd82904e079d17150d9fbece8d64887","1471918145","US","samsung SM-G360P","en","en_US"
"68157039692092592","1470564202","PL","samsung SM-J510FN","de","de_DE"
"5bf6550ff2086b18d8103953105d8321","1471995843","US","LGE LGLS740","en","en_US"
"9667597929321709","1470516167","SE","Sony D6503","en","sv_SE"
"6d67aa8e813bed5c93284b18ef1ea85c","1471961464","BR","LGE LG-D392","en","pt_BR"
"68862418469303454","1471286598","US","LGE LGL52VL","en","en_US"
"6e4a12ad52e35943b0233b5a1266e014","1471641907","FR","samsung SM-G925F","fr","fr_FR"
"68920017721427128","1470918485","IT","samsung SM-G530FZ","en","it_IT"
"63470279799125057","1471282590","US","samsung SM-G900P","en","en_US"
"9cd8f8eec16638f3a778c4a5a838e444","1471820285","ES","Vodafone VF-895N","en","es_ES"
"71956229641905356","1471340453","GB","HTC HTC Desire 510","en","en_GB"
"969571a7b1fac5926b21fdca41933347","1471712948","US","samsung SM-S820L","en","en_US"
"72029602422703224","1471345191","US","samsung SM-G930P","en","en_US"
"7210fef512dbf2ee82a89eee487e6865","1472031063","FR","HP HP Slate 7","fr","fr_FR"
"69032043333162075","1471454060","GB","samsung SM-G357FZ","en","en_GB"
"72e195ad8c0f270f512a79a922c4089b","1471999144","BR","LGE LG-D805","en","pt_BR"
"9894985758028942","1471100680","US","samsung SM-T210R","en","en_US"
"70137162875294812","1471224550","CA","BLU BLU STUDIO 7.0","en","en_US"
"98dfbda18d7e47ff6471d38b8e20470f","1472065862","BR","samsung SM-G530BT","en","pt_BR"
"70164010269570101","1470148970","US","samsung SM-T560NU","en","en_US"
"69356143962252300","1470486126","US","LGE LGLK430","en","en_US"
"70518767844431085","1471441108","FR","asus P023","fr","fr_FR"
"9febcb35058844f10a1aab043d41dc14","1471634710","GB","TCL 5017X","en","en_GB"
"69132708971783242","1471188518","US","kyocera C6743","en","en_US"
"a063940577e05e0e169970a538a40d63","1471930744","GB","LGE LG-D802","en","en_GB"
"70905831153763552","1470879354","CA","samsung SM-N920W8","en","en_CA"
"63ac2d2f40e7a7b8f6a94b618b2f8956","1472159101","DE","ODYS XELIO10_QUAD","de","de_DE"
"63dc37a72af38c278a75160184b360b0","1471859645","BR","samsung GT-I9300","en","pt_BR"
"69376275511534825","1470163382","US","Amazon KFFOWI","en","en_US"
"693ebbf2f2455022620fa761c078f6c8","1471781168","DE","samsung GT-I9301I","de","de_DE"
"69477278870828198","1470569348","SE","samsung SM-J500FN","en","sv_SE"
"69620541030819016","1471411331","US","Torque DROIDZ Mini Q","en","en_US"
"60097565707105425","1471097247","BR","Multilaser MS40","en","pt_BR"
"7599424514766009","1471177122","TR","samsung SM-J700F","en","tr_TR"
"75ce076428e0b9422cb4cd200090550c","1471787287","FR","samsung GT-N5110","fr","fr_FR"
"75d1e30e23cf220ef680d00615185e43","1471795387","FR","samsung SM-J500FN","fr","fr_FR"
"7655918509634761","1470293843","PL","GOCLEVER QUANTUM_1010M","en","pl_PL"
"60214631914464466","1470940419","BR","Multilaser MS50M","en","pt_BR"
"60223648893129811","1471110936","US","Southern Telecom EM756","en","en_US"
"a1be2e1f8f123eacfbf3e72b4ed29fd6","1471986903","FR","HUAWEI PLK-L01","fr","fr_FR"
"7753513864447147","1470176420","US","samsung SM-T230NU","en","en_US"
"7756615196947601","1471299835","FR","samsung SM-N9005","fr","fr_FR"
"69760073767535623","1470346753","FR","samsung SM-T560","fr","fr_FR"
"697d2f94526655e752403dbc101f20b6","1471917005","US","samsung SM-T230NU","en","en_US"
"69e9106fb1921918e686407b5a578b46","1472127183","ES","HUAWEI HUAWEI Y600-U20","fr","fr_FR"
"7906854247724124","1470928175","RO","LENOVO Lenovo A328","en","ro_RO"
"9a0cc66d06fe0dfd4b7058fd11fd00b9","1472141643","NL","samsung SM-A300FU","en","nl_NL"
"6b508c0fcb0e5db66c49d209354326ed","1471973104","FR","htc Desire 816","fr","fr_FR"
"60615109017441368","1471203937","US","samsung SM-N920V","en","en_US"
"7990608683193540","1471120133","US","samsung GT-N8013","en","en_US"
"79e2cd28019ef32e15703421cc8f8306","1471711868","DE","HUAWEI ALE-L21","de","de_DE"
"6c23035177c22dbfe3ff09a90a465ee0","1471754406","US","samsung SAMSUNG-SM-G900A","en","en_US"
"6d138e6db5961801b807c946bf206e02","1471771746","FR","samsung SAMSUNG-SM-N900A","fr","fr_FR"
"64719665779270877","1470412016","US","samsung SM-T350","en","en_US"
"64911834375832725","1472132997","PL","HTC HTC Desire 610","en","pl_PL"
"64980563988591855","1470773736","US","Hewlett-Packard HP 7","en","en_US"
"aa7b0ae6db94e481cafb971fe433e662","1471894985","US","LGE LGLS770","en","en_US"
"9c4adc6c4ecd8b1563e97481be4423aa","1472153042","US","CSpire Android Tablet FT7","en","en_US"
"9d07c50b4184c7de4fb03d1163db0a88","1471906324","US","LGE LGLS770","en","en_US"
"70039392017818865","1470896172","DE","samsung SM-G900F","de","de_DE"
"70047507406730487","1471181265","BR","motorola XT1069","en","pt_BR"
"70052746638087221","1470623930","US","HTC HTC Desire 626s","en","en_US"
"ab06ff28498f4194edc0af416fe7a0f2","1471922885","CA","motorola MotoE2(4G-LTE)","fr","fr_CA"
"ab8d76e8f7a7e0367e4d0fc5a5085340","1471893965","US","TCL 5054N","en","en_US"
"70037644751299727","1470690294","DE","samsung GT-I9195","de","de_DE"
"70186036066092221","1471443575","AU","samsung SM-T550","en","en_AU"
"70285074674320509","1471290324","DE","samsung SM-G920F","de","de_DE"
"65213580534633695","1471219274","US","samsung SM-J700T1","en","en_US"
"65272552295580813","1471427045","DE","samsung SM-T110","de","de_DE"
"65282734361232633","1471113867","FR","samsung SM-G920F","fr","fr_FR"
"70527206192846006","1471405721","US","Yifang NXA8QC116","en","en_US"
"9ee63c6616b194dbc49074822c48bf24","1472141420","US","Foxconn International Holdings Limited RCT6272W23","en","en_US"
"70309588656161860","1471361815","DE","samsung SM-T550","de","de_DE"
"afa846e7a6f874e51fed09a545b67a83","1471976284","DE","samsung SM-T530","de","de_DE"
"61227340928992316","1470899643","AT","samsung SM-A310F","de","de_AT"
"60001630452438114","1470874251","CA","samsung SM-J120W","en","en_CA"
"60294b47834df7a96fa504a8ab80646e","1472028243","RO","E-Boda E-Boda Sunny V37","en","ro_RO"
"60598700262425775","1471348380","NL","Denver PO#8895 TIQ-70181","en","nl_NL"
"6424121915892863","1471251518","DE","Sony E5823","de","de_DE"
"60489148885021922","1470165416","DE","WIKO LENNY","de","de_DE"
"60719358819746960","1471610826","BR","TCT ALCATEL ONE TOUCH 5037E","en","pt_BR"
"578354584720469","1470996832","RO","samsung SM-G531F","en","ro_RO"
"50516056412193811","1470759434","US","motorola XT1526","en","en_US"
"6082031025018106","1471462112","TR","samsung SM-A710F","ru","tr_TR"
"6087569741177889","1471005500","PL","samsung SM-G531F","en","pl_PL"
"60981954655716419","1471368853","BR","samsung GT-I9082L","en","pt_BR"
"64476226736575615","1471579934","US","HTC 0PM92","en","en_US"
"60761980577916004","1471006205","NL","samsung SM-G935F","en","nl_NL"
"60fc31800758b1b10842f5578a6b8e5d","1471877588","GB","samsung SM-G935F","en","en_GB"
"58020879437382660","1471398617","US","samsung SM-G900P","en","en_US"
